,Wilderness_Area1,Wilderness_Area3,Wilderness_Area4,Horizontal_Distance_To_Hydrology_x_Hillshade_3pm,Hillshade_9am_x_Hillshade_Noon,binned_elevation,Road+Fire,Lower_Montane_Climate,Montane_Climate,Montante_and_Subalpine_Climate,Subalpine_Climate,Alpine_Climate,Alluvium_Soil,Igneus_and_Metamorphic_Soil,Type_Stony
4780,0,0,1,24174,54216,46,2326,1,0,0,0,0,0,1,0
4781,0,0,1,15696,53714,46,2306,1,0,0,0,0,0,1,0
4782,0,0,1,11780,52371,45,2301,1,0,0,0,0,0,1,0
4783,0,0,1,8262,51054,45,2297,1,0,0,0,0,0,1,0
4784,0,0,1,6834,51106,45,2294,1,0,0,0,0,0,1,0
4785,0,0,1,6264,51706,45,2293,1,0,0,0,0,0,1,0
4786,0,0,1,5355,52290,44,2292,1,0,0,0,0,0,1,0
4787,0,0,1,3819,51500,44,2291,1,0,0,0,0,0,1,0
4788,0,0,1,3570,56153,43,2292,1,0,0,0,0,0,1,0
4789,0,0,1,0,53820,43,2295,1,0,0,0,0,0,1,0
4790,0,0,1,4710,48972,43,2297,1,0,0,0,0,0,1,0
4791,0,0,1,25680,31603,47,2229,0,1,0,0,0,0,1,0
4792,0,0,1,32400,28944,47,2226,0,1,0,0,0,0,1,0
4793,0,0,1,0,51528,46,1866,1,0,0,0,0,0,1,1
4794,0,0,1,8190,37241,47,1878,0,1,0,0,0,0,1,0
4795,0,0,1,18335,38080,47,1897,0,1,0,0,0,0,1,0
4796,0,0,1,24180,38025,47,1910,0,1,0,0,0,0,1,0
4797,0,0,1,41552,40832,47,1960,0,1,0,0,0,0,1,0
4798,0,0,1,7200,51666,44,1687,1,0,0,0,0,0,1,0
4799,0,0,1,0,56105,42,1720,1,0,0,0,0,0,1,0
4800,0,0,1,0,49729,42,1730,0,0,0,0,0,1,0,0
4801,0,0,1,0,42024,42,1758,0,0,0,0,0,1,0,0
4802,0,0,1,34768,36668,43,1820,0,1,0,0,0,0,1,0
4803,0,0,1,63511,25830,44,1849,0,1,0,0,0,0,1,0
4804,0,0,1,5950,53130,45,1880,1,0,0,0,0,0,1,0
4805,0,0,1,0,48216,44,1812,1,0,0,0,0,0,1,0
4806,0,0,1,0,42074,43,1791,0,1,0,0,0,0,1,0
4807,0,0,1,11390,29223,43,1770,0,1,0,0,0,0,1,0
4808,0,0,1,3060,42720,45,1506,0,0,0,0,0,0,1,1
4809,0,0,1,1170,41211,44,1452,0,0,0,0,0,0,1,1
4810,0,1,0,44213,38409,57,1720,0,0,0,1,0,0,0,0
4811,0,1,0,4320,54264,55,3579,0,0,0,1,0,0,0,0
4812,0,0,1,7980,30955,46,371,0,1,0,0,0,0,1,0
4813,0,0,1,16150,28600,46,468,0,1,0,0,0,0,1,0
4814,0,0,1,21150,38994,47,820,0,1,0,0,0,0,1,0
4815,0,0,1,18468,48990,47,926,1,0,0,0,0,0,1,0
4816,0,0,1,0,52580,45,1364,0,1,0,0,0,0,1,0
4817,0,0,1,86292,36200,48,1793,0,1,0,0,0,0,1,0
4818,0,0,1,11220,30300,45,2295,1,0,0,0,0,0,1,1
4819,0,0,1,10117,34710,45,2290,1,0,0,0,0,0,1,1
4820,0,0,1,19832,39565,45,2291,1,0,0,0,0,0,1,1
4821,0,0,1,64416,38809,48,2079,1,0,0,0,0,0,1,1
4822,0,0,1,39697,41710,48,2041,0,0,0,0,0,0,1,1
4823,0,0,1,29403,32256,45,2109,0,1,0,0,0,0,1,0
4824,0,0,1,116100,37392,47,2264,0,1,0,0,0,0,1,0
4825,0,0,1,68400,53520,47,2326,1,0,0,0,0,0,1,1
4826,0,0,1,50099,54970,47,2340,1,0,0,0,0,0,1,1
4827,0,0,1,22839,50750,46,2326,1,0,0,0,0,0,1,0
4828,0,0,1,14628,53424,45,2301,1,0,0,0,0,0,1,0
4829,0,0,1,6885,50038,45,2295,1,0,0,0,0,0,1,0
4830,0,0,1,5208,49784,45,2292,1,0,0,0,0,0,1,0
4831,0,0,1,3953,51957,44,2292,1,0,0,0,0,0,1,0
4832,0,0,1,2940,53714,44,2291,1,0,0,0,0,0,1,0
4833,0,0,1,2730,55527,44,2291,1,0,0,0,0,0,1,0
4834,0,0,1,0,55671,43,2293,1,0,0,0,0,0,1,0
4835,0,0,1,0,46945,43,2297,1,0,0,0,0,0,1,0
4836,0,0,1,5040,43262,43,2301,1,0,0,0,0,0,1,0
4837,0,0,1,18615,32915,46,2235,0,1,0,0,0,0,1,0
4838,0,0,1,18335,45927,47,2223,1,0,0,0,0,0,1,1
4839,0,0,1,30747,55647,48,1980,1,0,0,0,0,0,1,1
4840,0,0,1,4290,53572,46,1867,1,0,0,0,0,0,1,1
4841,0,0,1,0,51051,46,1865,1,0,0,0,0,0,1,1
4842,0,0,1,12998,37074,47,1881,0,1,0,0,0,0,1,0
4843,0,0,1,31920,44946,47,1951,0,1,0,0,0,0,1,0
4844,0,0,1,55335,35496,48,2022,0,1,0,0,0,0,1,0
4845,0,0,1,62048,33033,48,2034,0,1,0,0,0,0,1,0
4846,0,0,1,7200,50400,45,1699,1,0,0,0,0,0,1,0
4847,0,0,1,3210,56608,43,1724,1,0,0,0,0,0,1,0
4848,0,0,1,0,55575,43,1728,1,0,0,0,0,0,1,0
4849,0,0,1,0,53760,42,1732,1,0,0,0,0,0,1,0
4850,0,0,1,0,48391,42,1737,0,0,0,0,0,1,0,0
4851,0,0,1,37200,33368,44,1852,0,1,0,0,0,0,1,0
4852,0,0,1,48870,29204,44,1863,0,1,0,0,0,0,1,0
4853,0,0,1,0,46706,44,1885,1,0,0,0,0,0,1,0
4854,0,0,1,0,41701,44,1871,0,1,0,0,0,0,1,0
4855,0,0,1,56316,24921,45,1813,0,1,0,0,0,0,1,0
4856,0,0,1,35404,37411,46,1748,0,1,0,0,0,0,1,0
4857,0,0,1,3283,41001,45,1510,0,0,0,0,0,0,1,1
4858,1,0,0,9782,36248,63,7004,0,0,0,1,0,0,0,0
4859,1,0,0,7920,44943,59,5776,0,0,0,1,0,0,0,0
4860,0,1,0,34398,39776,57,1736,0,0,0,1,0,0,0,0
4861,0,1,0,21538,55278,57,3489,0,1,0,0,0,0,1,0
4862,0,1,0,15476,53928,56,3544,0,1,0,0,0,0,1,0
4863,0,1,0,7560,55458,55,3631,0,1,0,0,0,0,1,0
4864,0,0,1,0,55695,46,162,0,1,0,0,0,0,1,0
4865,0,0,1,0,51480,46,193,0,1,0,0,0,0,1,0
4866,0,0,1,28260,32256,47,684,0,1,0,0,0,0,1,0
4867,0,0,1,19950,51170,47,940,1,0,0,0,0,0,1,0
4868,0,0,1,3360,54934,45,1371,1,0,0,0,0,0,1,0
4869,0,0,1,13735,35168,45,2378,1,0,0,0,0,0,1,1
4870,0,0,1,17910,36349,45,2355,1,0,0,0,0,0,1,1
4871,0,0,1,27600,17430,45,2396,0,1,0,0,0,0,1,0
4872,0,0,1,0,53261,43,1976,0,0,0,0,0,0,1,1
4873,0,0,1,0,43200,43,1974,0,0,1,0,0,1,0,0
4874,0,0,1,12480,25000,43,1974,0,1,0,0,0,0,1,0
4875,0,0,1,63900,51480,47,2332,1,0,0,0,0,0,1,1
4876,0,0,1,46512,51920,47,2334,1,0,0,0,0,0,1,1
4877,0,0,1,37050,50851,47,2329,1,0,0,0,0,0,1,1
4878,0,0,1,30600,49815,47,2326,1,0,0,0,0,0,1,0
4879,0,0,1,25080,47916,46,2320,1,0,0,0,0,0,1,0
4880,0,0,1,14040,46624,46,2306,1,0,0,0,0,0,1,0
4881,0,0,1,8640,46368,46,2301,1,0,0,0,0,0,1,0
4882,0,0,1,10290,50038,45,2298,1,0,0,0,0,0,1,0
4883,0,0,1,5040,49530,44,2292,1,0,0,0,0,0,1,0
4884,0,0,1,4680,51054,44,2291,1,0,0,0,0,0,1,0
4885,0,0,1,3900,52624,44,2291,1,0,0,0,0,0,1,0
4886,0,0,1,0,54970,43,2293,1,0,0,0,0,0,1,0
4887,0,0,1,0,51051,43,2295,1,0,0,0,0,0,1,0
4888,0,0,1,0,43904,43,2298,1,0,0,0,0,0,1,0
4889,0,0,1,22500,35657,44,2330,0,1,0,0,0,0,1,0
4890,0,0,1,51015,26320,45,2255,0,1,0,0,0,0,1,0
4891,0,0,1,7705,50794,47,1876,1,0,0,0,0,0,1,1
4892,0,0,1,0,51212,46,1866,1,0,0,0,0,0,1,1
4893,0,0,1,59555,34050,48,2028,0,1,0,0,0,0,1,0
4894,0,0,1,3145,48768,44,1739,1,0,0,0,0,0,1,0
4895,0,0,1,2772,52920,43,1737,1,0,0,0,0,0,1,0
4896,0,0,1,3330,55647,43,1734,1,0,0,0,0,0,1,0
4897,0,0,1,3240,54675,43,1736,1,0,0,0,0,0,1,0
4898,0,0,1,0,53361,43,1741,1,0,0,0,0,0,1,0
4899,0,0,1,0,51076,43,1745,1,0,0,0,0,0,1,0
4900,0,0,1,4830,35868,43,1793,0,1,0,0,0,0,1,0
4901,0,0,1,2820,39775,43,1799,0,0,0,0,0,1,0,0
4902,0,0,1,31500,29044,44,1846,0,1,0,0,0,0,1,0
4903,0,0,1,48060,27550,44,1887,0,1,0,0,0,0,1,0
4904,0,0,1,2730,55527,44,1993,1,0,0,0,0,0,1,0
4905,0,0,1,2880,54587,44,1975,1,0,0,0,0,0,1,0
4906,0,0,1,0,51448,44,1958,0,1,0,0,0,0,1,0
4907,0,0,1,16637,28896,44,1891,0,1,0,0,0,0,1,0
4908,0,0,1,54264,23219,45,1879,0,1,0,0,0,0,1,0
4909,0,0,1,53599,32400,46,1811,0,1,0,0,0,0,1,0
4910,0,0,1,12420,31304,44,1216,0,1,0,0,0,0,1,0
4911,0,0,1,14850,30318,43,1122,0,1,0,0,0,0,1,0
4912,1,0,0,13205,55680,65,7339,0,0,0,0,1,0,1,1
4913,1,0,0,3930,54056,65,7260,0,0,0,0,1,0,1,1
4914,1,0,0,4080,52440,65,7229,0,0,0,0,1,0,1,1
4915,1,0,0,0,50922,64,7155,0,0,0,0,1,0,1,1
4916,1,0,0,15876,37014,63,7023,0,0,0,1,0,0,0,0
4917,1,0,0,69498,26418,60,3595,0,0,0,1,0,0,1,1
4918,1,0,0,49800,33901,62,2497,0,0,0,1,0,0,1,1
4919,1,0,0,136258,32860,62,2386,0,0,0,1,0,0,1,1
4920,0,1,0,48204,50095,59,2331,0,0,0,1,0,0,1,1
4921,0,1,0,14820,54216,56,3544,0,1,0,0,0,0,1,0
4922,0,1,0,7638,53775,55,3682,0,1,0,0,0,0,1,0
4923,0,1,0,28548,47499,57,3582,0,0,0,1,0,0,1,1
4924,0,0,1,0,51948,45,1350,0,1,0,0,0,0,1,0
4925,0,0,1,74366,31030,47,1087,0,1,0,0,0,0,1,0
4926,0,0,1,88350,27056,49,1382,0,1,0,0,0,0,1,0
4927,0,0,1,0,51714,44,2410,0,0,1,0,0,1,0,0
4928,0,0,1,27702,20496,46,2382,0,1,0,0,0,0,1,0
4929,0,0,1,47880,9145,47,2235,0,1,0,0,0,0,1,0
4930,0,0,1,66912,41615,48,2003,1,0,0,0,0,0,1,1
4931,0,0,1,43008,48530,47,2329,1,0,0,0,0,0,1,1
4932,0,0,1,34038,48144,47,2325,1,0,0,0,0,0,1,1
4933,0,0,1,29400,48039,47,2321,1,0,0,0,0,0,1,0
4934,0,0,1,6720,46046,45,2294,1,0,0,0,0,0,1,0
4935,0,0,1,7350,50292,44,2291,1,0,0,0,0,0,1,0
4936,0,0,1,5400,51106,44,2291,1,0,0,0,0,0,1,0
4937,0,0,1,5160,44688,43,2298,1,0,0,0,0,0,1,0
4938,0,0,1,48906,35796,44,2316,0,1,0,0,0,0,1,0
4939,0,0,1,61771,31414,45,2289,0,1,0,0,0,0,1,0
4940,0,0,1,62843,33912,45,2268,0,1,0,0,0,0,1,0
4941,0,0,1,13050,39179,47,2248,0,1,0,0,0,0,1,0
4942,0,0,1,19800,50218,48,2076,1,0,0,0,0,0,1,1
4943,0,0,1,11685,47064,47,1887,1,0,0,0,0,0,1,1
4944,0,0,1,0,49940,46,1867,1,0,0,0,0,0,1,1
4945,0,0,1,14916,48070,48,1976,1,0,0,0,0,0,1,1
4946,0,0,1,0,42427,43,1766,1,0,0,0,0,0,1,0
4947,0,0,1,0,38745,43,1765,0,0,0,0,0,1,0,0
4948,0,0,1,0,36984,43,1766,0,0,0,0,0,1,0,0
4949,0,0,1,5730,43240,42,1838,0,1,0,0,0,0,1,0
4950,0,0,1,56970,22230,45,1936,0,1,0,0,0,0,1,0
4951,0,0,1,0,54450,44,2069,1,0,0,0,0,0,1,0
4952,0,0,1,0,42622,44,2032,0,1,0,0,0,0,1,0
4953,0,0,1,19296,25350,44,1950,0,1,0,0,0,0,1,0
4954,1,0,0,11900,55209,65,7372,0,0,0,0,1,0,1,1
4955,0,1,0,24240,36450,57,1791,0,0,0,1,0,0,0,0
4956,0,1,0,14700,55000,56,3516,0,1,0,0,0,0,1,0
4957,0,0,1,0,50127,46,115,0,1,0,0,0,0,1,0
4958,0,0,1,8585,55350,46,1428,1,0,0,0,0,0,1,0
4959,0,0,1,0,50794,45,1359,1,0,0,0,0,0,1,0
4960,0,0,1,31200,41624,45,2479,1,0,0,0,0,0,1,1
4961,0,0,1,46512,45750,45,2474,1,0,0,0,0,0,1,1
4962,0,0,1,55744,40630,46,2495,1,0,0,0,0,0,1,1
4963,0,0,1,25298,25232,46,2370,0,1,0,0,0,0,1,0
4964,0,0,1,72420,39585,49,1953,1,0,0,0,0,0,1,1
4965,0,0,1,54520,45136,47,2329,1,0,0,0,0,0,1,1
4966,0,0,1,37544,46945,47,2325,1,0,0,0,0,0,1,1
4967,0,0,1,28386,48000,47,2322,1,0,0,0,0,0,1,1
4968,0,0,1,23976,49894,47,2314,1,0,0,0,0,0,1,0
4969,0,0,1,18231,49698,47,2307,1,0,0,0,0,0,1,0
4970,0,0,1,12390,48260,46,2302,1,0,0,0,0,0,1,0
4971,0,0,1,8880,47498,45,2295,1,0,0,0,0,0,1,0
4972,0,0,1,7770,46368,45,2293,1,0,0,0,0,0,1,0
4973,0,0,1,6120,50500,44,2292,1,0,0,0,0,0,1,0
4974,0,0,1,3780,52200,44,2294,1,0,0,0,0,0,1,0
4975,0,0,1,0,49665,43,2298,1,0,0,0,0,0,1,0
4976,0,0,1,5640,42180,47,2257,1,0,0,0,0,0,1,1
4977,0,0,1,5250,44004,47,1866,0,0,1,0,0,1,0,0
4978,0,0,1,16320,37910,47,1876,0,1,0,0,0,0,1,0
4979,0,0,1,27150,33372,47,1904,0,1,0,0,0,0,1,0
4980,0,0,1,30090,34569,47,1917,0,1,0,0,0,0,1,0
4981,0,0,1,76171,41310,48,2023,1,0,0,0,0,0,1,1
4982,0,0,1,76018,45510,48,2015,1,0,0,0,0,0,1,1
4983,0,0,1,0,40913,47,1967,1,0,0,0,0,0,1,0
4984,0,0,1,4104,45287,46,1925,1,0,0,0,0,0,1,0
4985,0,0,1,0,47952,43,1816,1,0,0,0,0,0,1,0
4986,0,0,1,0,37515,43,1807,0,0,0,0,0,1,0,0
4987,0,0,1,0,44469,43,1849,1,0,0,0,0,0,1,1
4988,0,0,1,0,50112,43,1855,0,0,0,0,0,1,0,0
4989,0,0,1,33450,33120,44,1898,0,1,0,0,0,0,1,0
4990,0,0,1,3690,41866,45,2053,1,0,0,0,0,0,1,0
4991,0,0,1,2100,46272,45,2088,1,0,0,0,0,0,1,0
4992,0,0,1,4470,31248,45,2090,0,1,0,0,0,0,1,0
4993,0,0,1,11390,33280,46,1639,0,1,0,0,0,0,1,0
4994,0,0,1,9595,31730,44,1191,0,1,0,0,0,0,1,0
4995,1,0,0,4080,54520,65,7455,0,0,0,0,1,0,1,1
4996,1,0,0,0,53808,65,7324,0,0,0,0,1,0,1,1
4997,1,0,0,3696,42940,64,7233,0,0,0,0,1,0,1,1
4998,1,0,0,10908,35956,59,5259,0,0,0,1,0,0,1,1
4999,1,0,0,93499,55460,60,1977,0,0,0,1,0,0,1,1
5000,0,1,0,32775,56628,57,3258,0,0,0,1,0,0,1,1
5001,0,1,0,73200,35139,57,3839,0,0,0,1,0,0,1,1
5002,0,0,1,15385,26649,46,296,0,1,0,0,0,0,1,0
5003,0,0,1,31450,32706,47,539,0,1,0,0,0,0,1,0
5004,0,0,1,30250,47945,46,1125,1,0,0,0,0,0,1,0
5005,0,0,1,0,53572,45,1374,1,0,0,0,0,0,1,0
5006,0,0,1,44928,33744,46,1134,0,1,0,0,0,0,1,0
5007,0,0,1,57888,35728,46,1108,0,1,0,0,0,0,1,0
5008,0,0,1,83622,40723,49,1813,1,0,0,0,0,0,1,1
5009,0,0,1,0,51212,44,2422,0,0,1,0,0,1,0,0
5010,0,0,1,17255,43076,45,2463,1,0,0,0,0,0,1,1
5011,0,0,1,22680,46899,45,2497,1,0,0,0,0,0,1,1
5012,0,0,1,19028,56105,45,2528,1,0,0,0,0,0,1,1
5013,0,0,1,30210,23290,46,2564,0,1,0,0,0,0,1,0
5014,0,0,1,68907,37820,48,2090,0,1,0,0,0,0,1,0
5015,0,0,1,5670,47336,43,1847,0,0,1,0,0,1,0,0
5016,0,0,1,41088,31603,46,1869,0,1,0,0,0,0,1,0
5017,0,0,1,89148,34854,45,2033,0,1,0,0,0,0,1,0
5018,0,0,1,106920,28462,45,2085,0,1,0,0,0,0,1,0
5019,0,0,1,31155,49266,47,2322,1,0,0,0,0,0,1,1
5020,0,0,1,15900,48636,47,2308,1,0,0,0,0,0,1,0
5021,0,0,1,12169,48768,46,2302,1,0,0,0,0,0,1,0
5022,0,0,1,8192,47244,46,2294,1,0,0,0,0,0,1,0
5023,0,0,1,11280,49530,45,2293,1,0,0,0,0,0,1,0
5024,0,0,1,6300,46435,44,2291,1,0,0,0,0,0,1,0
5025,0,0,1,6720,48250,44,2291,1,0,0,0,0,0,1,0
5026,0,0,1,6660,50141,44,2292,1,0,0,0,0,0,1,0
5027,0,0,1,6240,51624,44,2295,1,0,0,0,0,0,1,0
5028,0,0,1,3930,51528,44,2298,1,0,0,0,0,0,1,0
5029,0,0,1,28080,26235,45,2338,0,1,0,0,0,0,1,0
5030,0,0,1,23852,32683,48,2224,0,1,0,0,0,0,1,0
5031,0,0,1,2910,51092,47,1868,1,0,0,0,0,0,1,1
5032,0,0,1,0,51480,47,1866,0,0,1,0,0,1,0,0
5033,0,0,1,12730,40584,47,1868,0,1,0,0,0,0,1,0
5034,0,0,1,0,41638,43,1860,1,0,0,0,0,0,1,0
5035,0,0,1,6594,27874,44,1840,0,0,0,0,0,1,0,0
5036,0,0,1,4020,46656,43,1883,0,1,0,0,0,0,1,0
5037,0,0,1,53856,30160,45,1969,0,1,0,0,0,0,1,0
5038,0,0,1,0,45368,45,2139,0,1,0,0,0,0,1,0
5039,0,0,1,15714,34056,45,2075,0,1,0,0,0,0,1,0
5040,0,0,1,46182,34903,46,1809,1,0,0,0,0,0,1,1
5041,1,0,0,4440,52628,65,7340,0,0,0,0,1,0,1,1
5042,1,0,0,6968,46284,64,7265,0,0,0,0,1,0,1,1
5043,1,0,0,11340,33142,64,2672,0,0,0,1,0,0,1,1
5044,1,0,0,60000,36134,63,2630,0,0,0,1,0,0,1,1
5045,0,1,0,12827,54858,56,3517,0,1,0,0,0,0,1,0
5046,0,0,1,10620,25715,46,210,0,1,0,0,0,0,1,0
5047,0,0,1,19008,27740,47,324,0,1,0,0,0,0,1,0
5048,0,0,1,37206,45472,48,667,0,1,0,0,0,0,1,0
5049,0,0,1,21525,48160,46,1176,1,0,0,0,0,0,1,0
5050,0,0,1,0,54225,45,1379,1,0,0,0,0,0,1,0
5051,0,0,1,0,52210,45,1371,1,0,0,0,0,0,1,0
5052,0,0,1,19224,33048,45,1218,0,1,0,0,0,0,1,0
5053,0,0,1,71208,42021,49,1560,1,0,0,0,0,0,1,1
5054,0,0,1,2430,42823,44,2415,0,1,0,0,0,0,1,0
5055,0,0,1,0,51051,44,2428,0,0,1,0,0,1,0,0
5056,0,0,1,58156,41168,46,2612,1,0,0,0,0,0,1,1
5057,0,0,1,0,49396,43,1800,0,0,0,0,0,0,1,1
5058,0,0,1,0,50094,43,1806,0,0,1,0,0,1,0,0
5059,0,0,1,15960,41772,46,1873,0,1,0,0,0,0,1,0
5060,0,0,1,26574,50058,47,2316,1,0,0,0,0,0,1,1
5061,0,0,1,8033,45540,47,2302,1,0,0,0,0,0,1,0
5062,0,0,1,8470,47752,46,2295,1,0,0,0,0,0,1,0
5063,0,0,1,11232,50292,45,2292,1,0,0,0,0,0,1,0
5064,0,0,1,11055,50800,45,2292,1,0,0,0,0,0,1,0
5065,0,0,1,8575,49784,45,2291,1,0,0,0,0,0,1,0
5066,0,0,1,7950,49588,44,2292,1,0,0,0,0,0,1,0
5067,0,0,1,7920,49551,44,2293,1,0,0,0,0,0,1,0
5068,0,0,1,7740,49368,44,2295,1,0,0,0,0,0,1,0
5069,0,0,1,6720,48760,44,2298,1,0,0,0,0,0,1,0
5070,0,0,1,0,45600,44,2307,1,0,0,0,0,0,1,0
5071,0,0,1,10625,46428,48,2208,0,1,0,0,0,0,1,0
5072,0,0,1,0,47957,48,2132,1,0,0,0,0,0,1,1
5073,0,0,1,27180,42586,48,1998,1,0,0,0,0,0,1,1
5074,0,0,1,0,51012,47,1867,1,0,0,0,0,0,1,1
5075,0,0,1,9595,45200,44,1882,0,1,0,0,0,0,1,0
5076,0,0,1,5561,49572,44,1888,1,0,0,0,0,0,1,1
5077,0,0,1,32220,38586,46,2067,0,1,0,0,0,0,1,0
5078,0,0,1,3600,34720,46,2115,1,0,0,0,0,0,1,0
5079,0,0,1,5460,44080,45,2190,0,1,0,0,0,0,1,0
5080,0,0,1,6231,37980,45,1313,0,1,0,0,0,0,1,0
5081,0,0,1,1410,47880,44,1093,0,0,0,0,0,0,1,1
5082,1,0,0,11115,49680,65,7298,0,0,0,0,1,0,1,1
5083,1,0,0,23268,31040,61,6377,0,0,0,1,0,0,1,1
5084,1,0,0,4770,48952,58,4591,0,0,0,1,0,0,0,0
5085,1,0,0,17280,35112,64,2717,0,0,0,1,0,0,1,1
5086,0,1,0,30720,56400,57,3212,0,0,0,1,0,0,1,1
5087,0,1,0,7200,52182,55,3606,0,1,0,0,0,0,1,0
5088,0,0,1,0,54208,45,1375,1,0,0,0,0,0,1,0
5089,0,0,1,4410,47064,45,1361,1,0,0,0,0,0,1,0
5090,0,0,1,4650,43818,45,1356,1,0,0,0,0,0,1,0
5091,0,0,1,105000,46566,50,1343,1,0,0,0,0,0,1,1
5092,0,0,1,71958,43681,49,1514,1,0,0,0,0,0,1,1
5093,0,0,1,24600,51360,45,2649,1,0,0,0,0,0,1,1
5094,0,0,1,51360,36192,46,2680,1,0,0,0,0,0,1,1
5095,0,0,1,32428,34408,46,2640,1,0,0,0,0,0,1,1
5096,0,0,1,0,47508,43,1760,0,0,1,0,0,1,0,0
5097,0,0,1,32160,27848,45,1776,0,1,0,0,0,0,1,0
5098,0,0,1,111690,32092,46,2025,0,1,0,0,0,0,1,0
5099,0,0,1,20942,51750,47,2310,1,0,0,0,0,0,1,1
5100,0,0,1,4590,44528,47,2298,1,0,0,0,0,0,1,0
5101,0,0,1,5148,45466,46,2295,1,0,0,0,0,0,1,0
5102,0,0,1,7560,47752,46,2293,1,0,0,0,0,0,1,0
5103,0,0,1,9045,49276,45,2292,1,0,0,0,0,0,1,0
5104,0,0,1,9234,49644,45,2292,1,0,0,0,0,0,1,0
5105,0,0,1,9648,50096,44,2293,1,0,0,0,0,0,1,0
5106,0,0,1,6900,47460,44,2303,1,0,0,0,0,0,1,0
5107,0,0,1,3960,47304,44,2307,1,0,0,0,0,0,1,0
5108,0,0,1,0,42560,44,2313,1,0,0,0,0,0,1,0
5109,0,0,1,10735,49880,47,1893,1,0,0,0,0,0,1,1
5110,0,0,1,35904,36072,48,1907,0,1,0,0,0,0,1,0
5111,0,0,1,41565,44800,48,1952,0,1,0,0,0,0,1,0
5112,0,0,1,0,44100,44,1854,0,0,0,0,0,1,0,0
5113,0,0,1,1650,51308,43,1925,1,0,0,0,0,0,1,1
5114,0,0,1,0,51067,43,1937,0,0,0,0,0,1,0,0
5115,0,0,1,21300,48832,46,2114,0,1,0,0,0,0,1,0
5116,0,0,1,0,43618,45,2204,0,1,0,0,0,0,1,0
5117,0,0,1,25594,46222,46,2225,0,1,0,0,0,0,1,0
5118,0,0,1,8580,27666,43,967,0,1,0,0,0,0,1,0
5119,1,0,0,4170,52437,65,7537,0,0,0,0,1,0,1,1
5120,1,0,0,0,53360,65,7486,0,0,0,0,1,0,1,1
5121,0,1,0,15410,56628,56,3385,0,1,0,0,0,0,1,0
5122,0,1,0,14508,56635,56,3409,0,1,0,0,0,0,1,0
5123,0,1,0,13680,56628,56,3436,0,1,0,0,0,0,1,0
5124,0,0,1,12127,32232,46,278,0,1,0,0,0,0,1,0
5125,0,0,1,17575,24684,47,294,0,1,0,0,0,0,1,0
5126,0,0,1,0,50398,45,1365,1,0,0,0,0,0,1,0
5127,0,0,1,71355,24766,47,1089,0,1,0,0,0,0,1,0
5128,0,0,1,105968,44969,49,1212,0,1,0,0,0,0,1,0
5129,0,0,1,2226,34821,45,2428,0,1,0,0,0,0,1,0
5130,0,0,1,1950,36406,44,2440,0,0,1,0,0,1,0,0
5131,0,0,1,0,43400,44,2454,0,0,1,0,0,1,0,0
5132,0,0,1,46029,32665,45,2723,1,0,0,0,0,0,1,1
5133,0,0,1,0,49115,43,1725,0,0,1,0,0,1,0,0
5134,0,0,1,78306,31570,45,1896,0,1,0,0,0,0,1,0
5135,0,0,1,34749,52392,48,2319,1,0,0,0,0,0,1,1
5136,0,0,1,6050,46228,47,2299,1,0,0,0,0,0,1,0
5137,0,0,1,5512,46228,46,2292,1,0,0,0,0,0,1,0
5138,0,0,1,8400,49784,45,2292,1,0,0,0,0,0,1,0
5139,0,0,1,10692,52118,45,2291,1,0,0,0,0,0,1,0
5140,0,0,1,10650,51706,45,2291,1,0,0,0,0,0,1,0
5141,0,0,1,6633,49980,44,2303,1,0,0,0,0,0,1,0
5142,0,0,1,4578,52341,44,2308,1,0,0,0,0,0,1,0
5143,0,0,1,4320,52192,44,2314,1,0,0,0,0,0,1,0
5144,0,0,1,0,43005,44,2320,1,0,0,0,0,0,1,0
5145,0,0,1,6300,34578,44,2327,0,1,0,0,0,0,1,0
5146,0,0,1,37980,23364,45,2372,0,1,0,0,0,0,1,0
5147,0,0,1,37323,29913,46,2296,0,1,0,0,0,0,1,0
5148,0,0,1,22225,40885,48,2227,0,1,0,0,0,0,1,0
5149,0,0,1,11220,52899,48,2207,1,0,0,0,0,0,1,1
5150,0,0,1,16362,49115,48,1918,1,0,0,0,0,0,1,1
5151,0,0,1,0,52650,47,1867,0,0,1,0,0,1,0,0
5152,0,0,1,37810,31228,48,1901,0,1,0,0,0,0,1,0
5153,0,0,1,0,49268,44,1848,1,0,0,0,0,0,1,0
5154,0,0,1,5640,39600,44,1855,0,0,0,0,0,1,0,0
5155,0,0,1,1260,49022,43,1953,1,0,0,0,0,0,1,1
5156,0,0,1,1890,51612,43,1958,1,0,0,0,0,0,1,1
5157,0,0,1,45792,25132,45,2029,0,1,0,0,0,0,1,0
5158,0,0,1,32725,47385,46,2133,0,1,0,0,0,0,1,0
5159,0,0,1,4860,48694,46,2181,1,0,0,0,0,0,1,0
5160,0,0,1,44805,37213,46,2171,0,1,0,0,0,0,1,0
5161,0,0,1,0,44100,45,1257,0,0,0,0,0,0,1,1
5162,1,0,0,58080,51504,65,2854,0,0,0,1,0,0,1,1
5163,1,0,0,35700,45171,64,2830,0,0,0,1,0,0,1,1
5164,1,0,0,19152,54718,58,1369,0,0,0,1,0,0,1,1
5165,0,1,0,36448,56394,57,3116,0,0,0,1,0,0,1,1
